id_left,title_left,manufacturer_left,price_left,id_right,title_right,manufacturer_right,price_right,guid,label
655,art ( dvd ) ( pc & mac ),fogware publishing,29.99,3127,starry night galaxy explorer ( pc & mac ) ( snge-5-c1u ),,9.59,train-655-3127,no
452,adobe after effects cs3,adobe,999.0,428,adobe fireworks cs3,,309.99,train-452-428,no
495,serious magic ultra2 master sets library 2 windows ),serious magic,276.5,2234,serious magic visual communicator 2 web presentation software ( windows ) presentation software,,189.95,train-495-2234,no
1234,logic express 6,apple,299.99,2881,apple software t9164ll/a logic express 6,apple software,219.0,train-1234-2881,yes
492,microsoft productivity pack for windows mobile,microsoft,29.99,273,microsoft windows xp pro sp2 retail,,299.99,train-492-273,no
600,apple . mac 4.0 online service family pack,apple,179.95,515,apple . mac 4.0 family pack ( new or renewal ),,145.99,train-600-515,yes
952,nero 7 ultra edition enhanced,nero inc.,99.99,2285,ahead software 70115 nero 7 ultra edition enhanced mini pc & home entrmnt soln,,83.97,train-952-2285,yes
1275,punch ! super home suite,punch ! software,49.99,2432,punch software punch ! super home suite,,49.95,train-1275-2432,yes
15,omnioutliner professional 3.0,csdc,69.95,1970,omnioutliner professional 3.0 for mac,,69.99,train-15-1970,yes
1099,webroot spysweeper antispyware 3 user,webroot software,39.99,1420,webroot software inc 66410 spy sweeper ( small box ) ( win 98 me 2000 xp ),,25.97,train-1099-1420,no
527,adobe premiere elements 3.0,adobe,99.99,531,adobe cs3 web premium upgrade,,517.99,train-527-531,no
669,printmaster gold v 17.0,encore software,19.99,674,print master platinum v17,,29.9,train-669-674,no
902,sony sound effects series vol 1 through 10,sony-pictures-digital-entertainment,,2605,madison media software ssda3000 sony sound effects series vol 1 through 10,sony-pictures-digital-entertainment,370.97,train-902-2605,yes
1190,punch ! professional home design,punch ! software,89.99,3056,punch software 90500 home design studio mac,punch software,135.99,train-1190-3056,no
1021,resumemaker professional 12.0,individual software,29.99,791,individual software resume maker professional deluxe 12.0,,29.99,train-1021-791,yes
1241,quicken legal business pro 2007,nolo press,79.99,3200,quicken ( r ) 2004 basic,,29.99,train-1241-3200,no
840,digital video and audio production book for vegas 7 + dvd,sony-pictures-digital-entertainment,49.35,2941,digital video & audio prod book,sony creative software,27.99,train-840-2941,yes
219,ca brightstor arcserve backup r11 .1 for netware upgrade from arcserve 7 for netware,computer associates,,1962,babwur1151s31 brightstor arcserve backup for windows agent for mac os xw/sp1 v. 11.5 -,,194.34,train-219-1962,no
1258,punch ! home design architectura series 18,punch ! software,129.99,2926,punch software 41100 punch ! home design architectural series 18,punch software,118.99,train-1258-2926,yes
163,hallmark blank greeting cards half-fold matte premium 20 count,nova development,12.99,1486,hallmark half-fold matte prem . blank greeting cards ( 20 pack ) ( paper ),,10.99,train-163-1486,yes
718,land before time : kindergarten,brighter-minds-media-inc .,9.99,450,brighter minds land before time : kindergarten,brighter-minds-media-inc .,9.99,train-718-450,yes
587,microsoft word 2007 version upgrade,microsoft,109.95,955,adobe pagemaker 7.0 for mac version upgrade,,79.99,train-587-955,no
1146,swift publisher for mac,global-marketing-partners,39.99,927,belight swift publisher page layout software,global-marketing-partners,39.99,train-1146-927,yes
1082,pitstop pro 7.0 upgr 5.x or below,enfocus software,299.0,2069,enfocus software pp7.0-u1-001 pitstop pro 7.0 upgr 5.x or below,,257.97,train-1082-2069,yes
523,microsoft windows vista ultimate full version [ dvd ],microsoft,399.95,239,microsoft windows vista ultimate retail no open box returns,,399.99,train-523-239,yes
654,acrobat professional 8 ( windows ),adobe,273.0,2616,avid xpress pro video editing software for mac and windows professional editing software,,1449.0,train-654-2616,no
1021,resumemaker professional 12.0,individual software,29.99,1447,i copydvds 2 professional edition,me-too-software,27.9,train-1021-1447,no
117,hidden expedition : titanic,activision,19.99,1790,hidden expedition : titanic,,15.5,train-117-1790,yes
1018,wheel of fortune deluxe,encore,19.99,771,encore software 14130 wheel of fortune deluxe win 98 me 2000 xp vista,,18.97,train-1018-771,yes
497,microsoft data analyzer 2002,microsoft,179.0,2867,microsoft onenote 2007 ( pc ),,99.95,train-497-2867,no
816,microsoft visual studio team suite 2005 with msdn premium ( cd & dvd ),microsoft,10949.0,1170,microsoft ( r ) works suite 2005,,99.99,train-816-1170,no
346,mcafee internet security suite 2007 3 users,mcafee,89.99,268,ca internet security suite plus 2008 w / $ 10000 warranty,,92.2,train-346-268,no
128,procurve vpn client software unlimited client licenses,hewlett packard,,67,j8779a hp procurve manager plus v. 2.0 upgrade license unlimited devices wi,,2270.06,train-128-67,no
614,microsoft works suite 2006,microsoft,99.0,1105,microsoft visual basic . net standard 2003,,108.95,train-614-1105,no
593,adobe indesign cs3 upgrade [ mac ],adobe,199.0,2860,adobe illustrator cs3 ( mac ),,599.0,train-593-2860,no
26,adobe premiere pro cs3 upgrade,adobe,299.0,3032,premiere pro cs3 mac upgrade,,320.25,train-26-3032,yes
1107,pitstop pro 7.0,enfocus software,699.0,2016,enfocus software pp7.0-sg-001 pitstop pro 7.0,,558.97,train-1107-2016,yes
1148,sibelius 4 professional edition,sibelius-software-ltd .,599.99,3028,sibelius sibelius 5 software educational discount music production software,sibelius-software-ltd .,248.95,train-1148-3028,no
423,microsoft licenses word olp c ( 05903871 ),microsoft licenses,205.73,2364,microsoft 059-03871 molpc word sa,,111.78,train-423-2364,yes
606,microsoft office 2004 professional ( mac ),microsoft,499.99,915,microsoft office 2004 std upgrade,,219.99,train-606-915,no
375,reel deal casino championship edition,phantom efx,19.99,2636,reel deal casino championship edition ( win 98 me nt 2000 xp ),,19.95,train-375-2636,yes
967,mavis beacon teaches typing 16,broderbund,19.99,2131,mavis beacon 16,,17.9,train-967-2131,yes
799,hp dss software v. 4.0 complete package t1936aa ua0 ),hewlett-packard - ( consumables ),630.36,88,9002 refviz v. 2 complete package 1 user mac,,160.88,train-799-88,no
809,hoyle : classic collection 2006,encore,19.99,2585,encore software 11052 hoyle : classic collection 2006 win 98 me 2000 xp,,18.97,train-809-2585,yes
1187,clickart 1.2 million 2006 dvd,encore software,,565,encore inc clickart 1.2 million 2006 dvd,,42.27,train-1187-565,yes
286,my maillist & addressbook,mysoftware company,19.95,3015,my maillist & addressbook,,7.69,train-286-3015,yes
558,instant immersion spanish 2.0,topics entertainment,29.99,196,topics entertainment instant immersion spanish advanced audio,,12.05,train-558-196,no
383,merriam-webster 's dictionary ( win/mac ) ( jewel case ),fogware publishing,9.99,3099,merriam-webster 's dictionary ( win/mac ) ( jewel case ) ( 10462 ),,9.59,train-383-3099,yes
923,adobe illustrator cs3 upgrade [ mac ],adobe,199.0,176,adobe illustrator cs3 upgrade for mac,,206.99,train-923-176,yes
740,chessmaster 9000 ( mac ),feral interactive,39.99,427,feral interactive limited chessmaster 9000,,35.98,train-740-427,yes
1160,apple mac os x tiger 10.4.6 ( mac dvd ),apple computer,129.0,926,apple mac os x 10.4.6 tiger family pack,,185.99,train-1160-926,no
754,internet cleanup 3.0,aladdin systems,29.99,339,allume internet cleanup 3.0,,24.99,train-754-339,yes
1139,cakewalk sonar 6 producer ed,cakewalk,799.0,2197,cakewalk sonar 6 producers edition software music production software,,459.95,train-1139-2197,yes
576,cluefinders 3rd grade adventures : mystery of mathra,the learning company,24.99,3041,cluefinders 3rd grade adventures : mystery of mathra,,10.95,train-576-3041,no
268,world of rainbow fish,global-software-publishing,19.99,3128,world of rainbow fish ( a9839m2h ),global-software-publishing,19.19,train-268-3128,yes
434,upgrade pitstop server 3.5 1u win 2k/xp & mac os 10.2.8,enfocus software,499.0,2233,enfocus ss3.5-ug-001 pitstop server v. 3.5 upgrade package 1 server for windows and mac,enfocus,471.99,train-434-2233,yes
520,quickbooks premier nonprofit edition 2007,intuit,399.95,3055,quicken 2007 premier win cd,intuit,73.99,train-520-3055,no
527,adobe premiere elements 3.0,adobe,99.99,2503,adobe premiere elements 3 and photoshop elements 5 software for windows consumer video editing software,,149.95,train-527-2503,no
578,microsoft office excel 2007,microsoft,229.95,1880,543-03927 microsoft office outlook 2007 media volume cd win english,,23.33,train-578-1880,no
917,elementary advantage 2008,encore software,,2987,elementary school success deluxe 2006,,12.95,train-917-2987,no
858,microsoft onenote 2007 upgrade,microsoft,79.95,2837,microsoft money 2007 home and business ( pc ),,89.99,train-858-2837,no
963,synet pc sharing kit ( w/17ft usb ext.cable ),synet-electronics-inc .,,869,synet electronics inc. synet pc sharing kit ( w/17ft usb ext.cable ),synet-electronics-inc .,26.14,train-963-869,yes
851,punch ! professional home design platinum v10,punch ! software,99.0,1026,punch software 14100 punch ! professional home design suite for windows,punch software,62.99,train-851-1026,no
1241,quicken legal business pro 2007,nolo press,79.99,3033,quickbooks pro 2007 3 user,,409.52,train-1241-3033,no
68,mom standard ops mgmt lic 2005 english mlp 5 oml,microsoft,,1578,mom standard ops mgmt lic 2005 english mlp 5 oml,,889.99,train-68-1578,yes
494,webobjects 5.2,apple,699.95,810,apple software m8789z/a webobjects 5.2,apple software,648.99,train-494-810,yes
561,quicken 2007 basic,intuit,29.95,900,intuit quicken 2007 macintosh,,69.99,train-561-900,no
1096,apple remote desktop 2.2 10 client ( old version ),apple,299.0,2460,apple software m9953z/a remote desktop 2.2 10 client,apple software,294.99,train-1096-2460,yes
819,mavis beacon 17 standard,encore software,19.95,566,adobe cs3 web standard,,1035.99,train-819-566,no
1264,punch ! professional home design suite,punch ! software,69.99,2338,punch software 38100 punch ! super home suite ( small box ),punch software,45.99,train-1264-2338,no
654,acrobat professional 8 ( windows ),adobe,273.0,2688,sony vegas7 .0 + dvd editing software with sound forge 8 for windows professional editing software,,549.95,train-654-2688,no
1174,adobe indesign cs3 upgrade from pagemaker [ mac ],adobe,199.0,485,adobe illustrator cs3 upgrade from freehand for mac,,206.99,train-1174-485,no
516,adobe creative suite cs3 design premium upgrade [ mac ],adobe,599.0,1853,19300109 adobe creative suite 3 design standard product upgrade package 1 user upgr,,424.74,train-516-1853,no
846,discrete drums : vol .1,sony-media-software,59.95,422,sony media software discrete drums : vol .1 sony sound series,sony-media-software,24.91,train-846-422,yes
1126,totally spies : total swamp romp ( pc & mac ),brighter-minds-media-inc .,19.99,941,totally spies total swamp romp by brighter minds,brighter-minds-media-inc .,19.99,train-1126-941,yes
601,jumpstart kindergarten,knowledge adventure,19.99,2159,jumpstart 1st grade ( jc ),,9.9,train-601-2159,no
360,fun for kids : preschool kindergarten featuring disney,topics entertainment,29.99,2856,fun for kids featuring disney preschool to kindergarten topics,,29.99,train-360-2856,yes
1251,adobe acrobat standard 8.0,adobe,449.99,533,adobe acrobat v8 .0 professional for mac,,405.99,train-1251-533,yes
1273,adobe soundbooth cs3,adobe,199.0,2473,adobe soundbooth cs3 audio editing software mac music production software,,198.95,train-1273-2473,no
1119,apple remote desktop 3 10 managed systems,apple,299.0,2189,apple remote desktop 3 desktop management software 10-client edition apple & mac software,,279.95,train-1119-2189,yes
778,hoyle casino 2007,encore,19.95,2574,encore software 10673 hoyle casino 2007 win 98 me 2000 xp,,18.97,train-778-2574,yes
955,turbocad mac 3d for mac,imsi,249.99,851,imsi design llc turbocad mac 3d,,204.67,train-955-851,yes
7,acad upgrade dragon naturallyspeaking pro solution 9.0 ( a289a-fd7-9 .0 ),nuance academic,399.54,1908,nuance dragon naturallyspeaking v. 9.0 professional upgrade,,212.62,train-7-1908,no
1331,funny faces deluxe,fogware publishing,19.99,1668,myinvoices & estimates deluxe,,39.99,train-1331-1668,no
1105,punch ! master landscape & home design,punch ! software,59.99,2490,punch software 26100 punch ! master landscape & home design architectural 1 user ( s ) pc,,45.97,train-1105-2490,yes
759,humorous greeting card factory,nova development,29.99,393,nova development corp humorous greeting card factory,,28.3,train-759-393,yes
863,cubase se3 educational edition,steinberg,,3070,zipmagic personal edition,,8.95,train-863-3070,no
1265,3 great games for guys,dreamcatcher interactive,29.99,470,dreamcatcher interactive 3 great games for guys,,26.14,train-1265-470,yes
92,computrace lojack for laptops 4 year subscription,absolute software,119.99,2219,absolute software lfl-m2-12 computrace lojack for laptops 1 year license mac 10.2 or higher,,44.97,train-92-2219,no
951,microspot macdraft professional ( mac ),microspot ltd.,349.99,1970,omnioutliner professional 3.0 for mac,,69.99,train-951-1970,no
1310,ca antivirus 2007,computer associates,39.95,2999,norton antivirus 2007 3 user pack,,49.95,train-1310-2999,no
51,mastercook deluxe low carb,valusoft,14.99,2092,mastercook deluxe low carb edition,,17.9,train-51-2092,yes
1139,cakewalk sonar 6 producer ed,cakewalk,799.0,2212,cakewalk sonar 5 producer edition competative upgrade music production software,,299.0,train-1139-2212,no
755,micromat protogo,micromat,,337,micromat techtool protogo,,109.99,train-755-337,yes
538,apple iwork '06 ( mac dvd ),apple,79.0,2911,iwork '06 ( mac ) apple,,79.99,train-538-2911,yes
586,quickbooks premier professional services edition 2007,intuit,399.95,2112,adobe production premium cs3 software suite for windows professional editing software,,1698.95,train-586-2112,no
804,digidesign music production toolkit ( pro tools le ),digidesign,495.0,2109,motu digital performer dp5 software music production software,,319.95,train-804-2109,no
490,microsoft visual studio professional 2005 upgrade,microsoft software,549.0,1137,microsoft windows vista business upgrade license 1 pc english,,168.99,train-490-1137,no
1198,quickbooks point-of-sale basic 6.0,intuit,799.95,3034,quickbooks pro 2007 win,,192.26,train-1198-3034,no
8,mia 's math adventure : just in time,kutoka,19.99,2328,kutoka interactive 61208 mias math adventure ( just in time ) ( win 95 98 me 2000 xp/mac 8.6-9.x ( classic ) x v10 .1 or higher ),,18.97,train-8-2328,yes
271,microsoft office small business 2007,microsoft software,735.33,73,cabprenaen150 ca business protection suite for microsoft small business server premium edition,,666.65,train-271-73,no
736,adobe creative suite cs3 production premium upgrade,adobe,799.0,3017,production prem cs3 mac upgrad,,808.15,train-736-3017,yes
853,onone essentials for adobe photoshop elements,onone software,59.95,1180,adobe ( r ) photoshop ( r ) 7.0 upgrade for pc,,679.99,train-853-1180,no
531,microsoft windows server 2003 client additional license for users-5 pack,microsoft,809.0,1706,12031 novanet media/client server v. 10 license 3 additional servers linux,,484.94,train-531-1706,no
823,microsoft word 2004 upgrade ( mac ),microsoft,109.99,2411,office mac 2004 microsoft 731-01002,,331.77,train-823-2411,no
1278,easy video editor 2.0 by honest technology,global-marketing-partners,50.88,477,global marketing partners easy video editor 2.0 honest technology,global-marketing-partners,25.21,train-1278-477,yes
654,acrobat professional 8 ( windows ),adobe,273.0,314,adobe systems inc adobe acrobat 8.0 professional upsell ( std-pro ),,157.36,train-654-314,yes
312,norton antivirus 2007,symantec,39.99,3168,norton antivirus 2004,,49.99,train-312-3168,no
1182,onone software pxl smartscale windows and macintosh ),onone software,,1531,pxl smartscale for mac/win,,159.95,train-1182-1531,yes
1190,punch ! professional home design,punch ! software,89.99,2926,punch software 41100 punch ! home design architectural series 18,punch software,118.99,train-1190-2926,no
389,instant immersion japanese 2.0,topics entertainment,19.99,3016,instant immers italian dlux 2 .,,36.11,train-389-3016,no
736,adobe creative suite cs3 production premium upgrade,adobe,799.0,151,adobe indesign cs3 for mac upgrade,,205.99,train-736-151,no
571,microsoft visio standard 2007 version upgrade,microsoft,129.95,3183,microsoft ( r ) money 2004 standard,,29.99,train-571-3183,no
1287,punch ! 5 in 1 home design,punch ! software,39.99,2402,punch software 41100 punch ! home design architectural series 18,punch software,118.99,train-1287-2402,no
12,microsoft sql server standard edition 2005 64 bit cd/dvd 5 client,microsoft,1849.0,3109,microsoft windows server 2003 client additional license for devices 5 pack ( 823930 ),,158.39,train-12-3109,no
273,quickbooks credit card processing kit 3.0,intuit,39.95,3034,quickbooks pro 2007 win,,192.26,train-273-3034,no
572,adobe dreamweaver cs3 upgrade,adobe,199.0,955,adobe pagemaker 7.0 for mac version upgrade,,79.99,train-572-955,no
396,quickbooks premier non-profit edition 2005,intuit inc.,499.95,1823,299530 quickbooks premier nonprofit edition 2007 complete package 1 user cd win,,344.58,train-396-1823,no
725,omniweb 5.0,omni group,29.99,440,omni web 5.0,,23.99,train-725-440,yes
589,quicken 2007 deluxe,intuit,59.95,3092,quickbooks ( r ) pro 2007,,179.99,train-589-3092,no
661,adobe cs3 design standard macosx dvd,adobe,399.0,242,adobe cs3 design standard academic,,385.99,train-661-242,yes
146,microsoft mappoint 2006 standard edition,microsoft,299.0,2821,microsoft excel 2007 ( pc ),,229.95,train-146-2821,no
1199,dreamweaver cs3 9 mac ed 1u,adobe-education-box,199.0,580,adobe dreamweaver cs3 academic,adobe-education-box,195.99,train-1199-580,yes
644,microspot macdraft pe ( mac ),microspot ltd.,99.95,2850,microsoft office 2004 for students and teachers ( mac ),,134.99,train-644-2850,no
634,phase one capture one pro win/mac,phase one,499.0,280,phase one capture one pro,,415.99,train-634-280,yes
1297,quickverse sermon builder 4.0,findex.com inc,69.95,689,findex.com inc sermon builder 4.0,,43.33,train-1297-689,yes
971,instant immersion ingles audio deluxe,topics entertainment,,3023,instant immers japanese dlx 2 .,,36.11,train-971-3023,no
1336,delorme topo usa mapping software 6.0 east region,delorme,49.95,625,delorme mapping topo usa 6.0 east region,,43.36,train-1336-625,yes
654,acrobat professional 8 ( windows ),adobe,273.0,362,adobe acrobat v8 .0 professional for mac academic,adobe-education-box,159.99,train-654-362,no
735,adventure workshop preschool ( jewel case ),encore software,29.99,185,encore inc adventure workshop preschool-1st grade 8th edition,,17.1,train-735-185,no
649,mcafee total protection 2007 3 users,mcafee,99.99,3063,quickbooks pro 2007 3 user,intuit,398.99,train-649-3063,no
1308,intuit quicken home inventory manager windows,intuit,34.95,900,intuit quicken 2007 macintosh,,69.99,train-1308-900,no
1239,close quarters conflict,groove media,19.99,505,groove media inc close quarters conflict,,16.37,train-1239-505,yes
130,microsoft licenses sps extrnlconnnonemplyenglands c ( h3200034 ),microsoft licenses,101515.55,1794,microsoft h32-00034 sps extrnlconnnonemplyengl & s c 805529073074,,55420.56,train-130-1794,yes
875,century software tinyterm plus v. 4.0 complete product,century software,,1027,onone software inc. mpr-40211 on1 mask pro v. 4.0 complete product graphics/designing 1 user complete product standard pc intel-based mac mac,,148.97,train-875-1027,no
567,h & r block taxcut 2006 home & business + state,h & r block,79.99,2529,h & r block taxcut home and business with state and e-file efile software for windows tax & finance software,,73.95,train-567-2529,yes
828,pinnacle mobile media converter,pinnacle,29.99,2759,pinnacle mobile media converter software for windows ipod software,,29.95,train-828-2759,yes
578,microsoft office excel 2007,microsoft,229.95,1207,microsoft ( r ) works suite 2006,,99.99,train-578-1207,no
892,adobe premiere pro cs3,adobe,799.0,800,adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for windows,,723.95,train-892-800,yes
883,adobe creative suite cs3 production premium,adobe,1699.0,1146,adobe creative suite 3 design standard complete package 1 user academic windows,,369.0,train-883-1146,no
867,punch ! ultimate deck and landscape,punch ! software,29.0,2484,punch software 13100 punch ! ultimate deck & landscape complete product creativity application 1 user ( s ) complete product standard pc,,29.97,train-867-2484,yes
94,warlords 3 ( jewel case ),red-orb-entertainment,,1629,warlords iii darklords rising,red-orb-entertainment,11.95,train-94-1629,yes
257,ca brightstor arcserve backup r11 .5 for enterprise option for advantage ingres for,computer associates,,1809,babnbr1111s05 brightstor arcserve backup tape library option for netware w/sp1 v. 11.1 -,,643.42,train-257-1809,no
1318,treasure mountain ! ( jewel case ) ages 5-9 for win/mac,riverdeep,9.99,3119,poetry fiction and drama ( win/mac ) ( jewel case ) ( 10172 ),,9.59,train-1318-3119,no
638,apple final cut studio 2 upgrade from final cut pro ( mac ),apple,699.0,294,apple final cut studio 2 upgrade from final cut studio,,499.99,train-638-294,no
78,emedia intermediate guitar method os x,emedia,59.99,1607,emedia eg03014 bass method os x,emedia,53.99,train-78-1607,no
1148,sibelius 4 professional edition,sibelius-software-ltd .,599.99,2199,adobe premiere pro 2.0 software professional editing software,,848.95,train-1148-2199,no
606,microsoft office 2004 professional ( mac ),microsoft,499.99,3194,microsoft ( r ) project standard 2007,,349.95,train-606-3194,no
1284,punch ! master landscape & home design,punch ! software,99.99,1039,punch software 25100 punch ! master landscape and home design,punch software,45.99,train-1284-1039,yes
383,merriam-webster 's dictionary ( win/mac ) ( jewel case ),fogware publishing,9.99,2642,merriam-webster english dictionary ( win 2000 xp/mac 10.3.8 or later ),,9.99,train-383-2642,yes
520,quickbooks premier nonprofit edition 2007,intuit,399.95,857,sage ( ptree ) premium accounting accountants edition 2007,,492.01,train-520-857,no
779,3d home architect landscape v. 8 by encore software,encore software,39.99,2561,encore software 10393 network now ! pro by encore,,33.97,train-779-2561,no
701,airline tycoon deluxe,topware interactive,19.99,411,sos aggregation company airline tycoon deluxe topware interactive,,15.95,train-701-411,yes
632,microsoft windows xp professional full version with sp2,microsoft,299.99,2112,adobe production premium cs3 software suite for windows professional editing software,,1698.95,train-632-2112,no
1145,microsoft office 2004 standard ( mac ),microsoft,399.99,2600,microsoft word 2004 upgrade for mac os x apple & mac software,,108.95,train-1145-2600,no
460,snap ! 8 player poker 5 pack,topics entertainment,29.06,2512,topics entertainment cs-50613 snap ! 8 player poker 5 pack,,18.99,train-460-2512,yes
323,geometry ( win/mac ) ( jewel case ),fogware publishing,9.99,3106,geometry ( win/mac ) ( jewel case ) ( 10158 ),,9.59,train-323-3106,yes
1250,emedia piano and keyboard method volume 1,emedia,59.99,534,emedia music corp emedia piano & keyboard method,,49.21,train-1250-534,yes
776,micromat techtool pro 4 ( mac ),micromat,99.99,376,micromat tech tool pro 4.5,,82.99,train-776-376,yes
118,crystal reports xi professional edition,business objects,495.0,2141,system mechanic 6 professional,,36.9,train-118-2141,no
588,adobe creative suite cs3 design standard [ mac ],adobe,1199.0,1678,adobe creative suite ( v3 .0 ) design premium mac adobe 19500009,,1482.0,train-588-1678,no
1248,american idol extreme music creator,sony media,49.95,1065,sony media software american idol extreme music creator software music production software,,49.95,train-1248-1065,yes
918,recam remote monitoring software,mobi-technologies-inc .,129.0,1072,software,,112.95,train-918-1072,no
605,microsoft word 2004 ( mac ),microsoft,229.99,3029,microsoft mappoint 2006 with gps locator ( pc ),,349.99,train-605-3029,no
876,adobe soundbooth cs3 [ mac ],adobe,199.0,172,adobe soundbooth cs3,,205.99,train-876-172,yes
1345,jumpstart advanced preschool v2 .0,knowledge adventure,19.99,603,knowledge adventure inc. jumpstart advanced preschool v2 .0,,16.93,train-1345-603,yes
12,microsoft sql server standard edition 2005 64 bit cd/dvd 5 client,microsoft,1849.0,1968,sql server std 2005 5-clt x64 microsoft 228-04013,,1471.93,train-12-1968,no
49,reference success deluxe 2006,topics entertainment,49.95,2987,elementary school success deluxe 2006,,12.95,train-49-2987,no
508,acrobat professional 8 mac upsell standard-professional,adobe,273.0,367,adobe acrobat v8 .0 professional for mac upgrade,,145.99,train-508-367,no
851,punch ! professional home design platinum v10,punch ! software,99.0,2447,punch software 86100 prof home design platinum v10 sb win 98 me nt 2000 xp,,84.97,train-851-2447,yes
852,cinescore professional soundtrack edition,sony-pictures-digital-entertainment,249.95,312,sibelius sibelius photoscore professional 4,,145.7,train-852-312,no
139,adobe creative suite cs3 design premium upsell [ mac ],adobe,1599.0,1678,adobe creative suite ( v3 .0 ) design premium mac adobe 19500009,,1482.0,train-139-1678,no
1175,apple mac os x tiger 10.4.6 family pack ( mac ),apple computer,199.0,2158,apple mac os x v10 .4 tiger software family pack apple & mac software,,199.95,train-1175-2158,yes
56,kids power fun for little ones,topics entertainment,19.99,2099,kids power fun for little ones,,15.9,train-56-2099,yes
123,master server-upg,novastor corporation,,1740,master server-upg,,174.99,train-123-1740,yes
346,mcafee internet security suite 2007 3 users,mcafee,89.99,306,mcafee inc total protection 2007 3-user,,92.51,train-346-306,no
1078,3d home architect home v. 8 by encore software,encore software,39.99,2100,encore software 10634 3d home architect home v. 8 by,,33.97,train-1078-2100,yes
605,microsoft word 2004 ( mac ),microsoft,229.99,998,microsoft word 2004,,209.99,train-605-998,yes
826,motu digital performer 5 digital audio software ( mac only ),motu,795.0,2109,motu digital performer dp5 software music production software,,319.95,train-826-2109,no
412,adobe creative suite cs3 web premium upsell [ mac ],adobe,1399.0,566,adobe cs3 web standard,,1035.99,train-412-566,no
271,microsoft office small business 2007,microsoft software,735.33,1512,microsoft w87-02380 office sbe 2007 win32,,400.34,train-271-1512,yes
884,checkmark multiledger,checkmark software,399.0,226,checkmark multiledger 6.0,,299.99,train-884-226,no
1249,window washer,navarre ( software ),29.95,2922,webroot software window washer,,29.99,train-1249-2922,yes
1321,instant immersion american sign language win/mac,topics entertainment,9.99,2143,instant immersion translator deluxe 2.0,,22.9,train-1321-2143,no
649,mcafee total protection 2007 3 users,mcafee,99.99,306,mcafee inc total protection 2007 3-user,,92.51,train-649-306,yes
1350,train sim modeler design studio,abacus,39.99,595,abacus train sim modeler,,29.84,train-1350-595,yes
881,the print shop 22 deluxe sb cs by the print shop,encore software,49.95,2544,encore software 10741 the print shop 22 deluxe sb cs by the print shop,,42.97,train-881-2544,yes
662,microsoft windows terminal server 2003 client additional license for users - 5 user,microsoft,669.0,36,t74-00004 microsoft windows small business server 2003 license 20 additional user cals,,1834.4,train-662-36,no
1097,spy sweeper with antivirus/child safe,webroot software,39.95,1360,webroot software inc 52310 spy sweeper with antivirus/child safe 1-pc win 2000 xp vista,,37.97,train-1097-1360,yes
235,pdf converter professional v4 english,nuance communications inc.,99.99,3060,resume maker professional 12,,17.95,train-235-3060,no
1021,resumemaker professional 12.0,individual software,29.99,2998,orgchart professional 1.3,,39.95,train-1021-2998,no
318,ultimate puzzle games,valusoft,19.99,2963,ultimate pinball,,6.95,train-318-2963,no
892,adobe premiere pro cs3,adobe,799.0,452,adobe cs3 production premium upsell,,1234.99,train-892-452,no
455,brainfood games cranium collection 2006,encore software,19.99,2564,encore software 11253 brain food games : cranium collection 2006 sb cs by encore,,17.97,train-455-2564,yes
1293,systemsuite 8 professional,individual software,49.99,1188,system care ? professional,,49.99,train-1293-1188,no
1288,city of heroes good vs. evil edition,nc soft,29.99,493,nc interactive inc city of heroes : good vs. evil edition,,29.84,train-1288-493,yes
225,microsoft powerpoint 2004 ( mac ),microsoft,229.99,2863,microsoft money 2007 premium ( pc ),,79.99,train-225-2863,no
615,adobe creative suite cs3 design standard upgrade,adobe,399.0,946,adobe cs3 design standard upgrade,,413.99,train-615-946,no
1317,findex quickverse bible study 2007 bible-suite,findex,,679,findex.com inc quickverse bible study 2007 bible suite,,24.89,train-1317-679,yes
1294,jumpstart 4th-6th grade v 2.0 b43,knowledge adventure,19.99,703,knowledge adventure inc. jumpstart 4th-6th grade v 2.0 b43,,16.93,train-1294-703,yes
124,tlc dr. seuss reading learning system 2008,encore,19.99,2845,dr. seuss reading learning system 2008 encore,,19.95,train-124-2845,yes
1230,quickverse mac bible study 2007 gold box,findex,349.95,499,findex.com inc quickverse mac bible study 2007 gold box,,215.42,train-1230-499,yes
284,sibelius 5 educational edition,sibelius-software-ltd .,329.0,3028,sibelius sibelius 5 software educational discount music production software,sibelius-software-ltd .,248.95,train-284-3028,yes
589,quicken 2007 deluxe,intuit,59.95,2367,intuit quicken deluxe 2007 software for windows tax & finance software,,54.95,train-589-2367,yes
917,elementary advantage 2008,encore software,,163,encore inc elementary advantage 2008,,33.89,train-917-163,yes
519,microsoft student with encarta premium 2008 dvd,microsoft,49.95,1001,microsoft ( r ) money 2007 premium,,69.99,train-519-1001,no
1210,kaplan sat/act/psat gold 2007 win/mac,topics entertainment,29.99,544,kaplan act/sat/psat gold 2007 mac os x,,22.99,train-1210-544,yes
1158,burning monkey solitaire 2005 edition,freeverse software,24.99,912,freeverse burning monkey solitaire 3d,,24.99,train-1158-912,yes
1072,marine aquarium & goldfish screen saver by encore software,encore software,,2587,3d home architect landscape v. 8by encore software,,26.36,train-1072-2587,no
1081,stuffit deluxe v 10.0 ( mac ),smith-micro-software,79.99,538,allume systems inc stuffit deluxe 11,,42.74,train-1081-538,no
